"http://www.statesman.com/news/news/state-regional-govt-politics/lawmakers-seek-to-help-the-disabled-get-state-cont/nRRPL/", "2009-11-13", "2", 
"http://www.statesman.com/news/news/local/top-officials-order-surge-to-secure-border/ngQ3g/", "2014-06-25", "2", 
"http://www.statesman.com/news/news/opinion/letters-to-the-editor-222/ndXmh/", "2014-02-21", "2", 
"http://www.statesman.com/news/news/state-regional-govt-politics/texas-house-panel-oks-bill-letting-school-district/nknp7/", "2015-04-06", "2", 
"http://www.statesman.com/news/business/chinese-investors-checking-out-texas-austin/nXnw2/", "2013-05-10", "2", 
"http://www.dallasnews.com/news/politics/state-politics/20150407-two-years-after-west-blast-legislature-weighs-new-regulations.ece", "2015-04-06", "2", 
"http://www.dallasnews.com/news/politics/state-politics/20130308-texas-legislators-file-flurry-of-bills-before-sessions-deadline.ece", "2013-03-07", "2", 
"www.texastribune.org/2011/06/28/updated-house-adjourns-may-take-up-tsa-tomorrow/", "2011-06-28", "2", 
"www.texastribune.org/2010/12/13/fat-and-skinny/", "2010-12-13", "2", 
"www.texastribune.org/2009/06/15/something-special/", "2009-06-15", "2", 
"www.texastribune.org/2009/02/02/waiting/", "2009-02-02", "2", 
"www.texastribune.org/2008/05/26/ghosts-and-other-scary-stuff/", "2008-05-26", "2", 
"www.texastribune.org/2005/04/04/snake-eyes-1/", "2005-04-04", "2", 
"www.texastribune.org/2005/01/17/easy-as-pie/", "2005-01-17", "2", 
"www.texastribune.org/2002/08/12/a-call-for-a-political-cease-fire/", "2002-08-12", "2", 
"http://www.texasobserver.org/students-plead-with-hardliners-to-keep-dream-act/", "2015-04-06", "2", 
"http://www.chron.com//news/houston-texas/article/Craddick-s-friends-foes-plot-House-speaker-1750308.php", "2009-01-01", "2", 
"http://www.chron.com//news/texas/article/House-mulls-1st-major-chemical-bill-since-13-6235187.php", "2015-05-01", "2", 
"http://blog.chron.com/kuffsworld/2012/12/the-lege-does-not-need-term-limits/", "2012-12-10", "2", 
"http://www.chron.com//opinion/editorials/article/Legal-loan-sharks-Predatory-lenders-lurk-just-1687257.php", "2011-02-11", "2", 
"http://www.chron.com//news/houston-texas/article/For-state-board-it-s-a-battle-for-the-history-1701095.php", "2010-03-10", "2", 
"http://www.statesman.com/news/news/state-regional-govt-politics/capitol-roundup/nRRkD/", "2009-11-13", "2", 
"http://www.nytimes.com/2012/12/21/us/arming-more-texans-to-fight-gun-violence.html", "2012-12-21", "1", 
"http://www.nytimes.com/2012/09/16/us/championing-a-farm-to-table-movement-in-texas.html", "2012-09-16", "1", 
"http://www.nytimes.com/2011/10/30/us/organizations-work-to-enforce-wage-theft-bill-aimed-at-immigrants-employers.html", "2011-10-30", "1", 
"http://www.statesman.com/news/news/state-regional-govt-politics/environmental-bills-make-rounds-at-legislature/nWs6N/", "2013-03-15", "1", 
